id,price,bedrooms,sqft_lot,waterfront,view,condition,sqft_above,"sqft_basement,,",bathrooms,floors,sqft_living
474,526000,3,2287,0,0,3,1390,,"2,5",2,2010
475,784000,4,12090,0,0,3,3300,,"2,8",2,3300
476,348000,2,1391,0,0,3,870,,"2,5",2,1230
477,473000,3,7119,0,0,4,1720,0,"1,5","1,5",1720
478,342000,1,2451,0,0,5,810,,1,1,810
479,1113000,3,8078,1,4,4,1560,0,"1,8","1,5",1560
480,618000,3,216777,0,0,3,2560,,2,1,2560
481,1164000,4,38412,0,0,3,3420,,"3,3",2,4700
482,361000,2,2500,0,0,3,770,,1,1,1220
483,904000,5,20150,0,0,4,2360,,"2,8",1,3650
484,742000,3,12508,0,0,5,1650,520,"3,3","1,5",2170
485,464000,4,228254,0,0,3,1450,,"2,3",1,2540
486,327000,2,4500,0,0,4,910,,1,"1,5",910
487,700000,4,4930,0,0,3,2890,,"2,5",2,2980
488,543000,4,4650,0,1,3,1190,,"1,8",1,2120
489,861000,4,3997,0,0,3,2560,,"3,5",2,3460
490,531000,5,10090,0,0,3,1300,,3,1,2480
491,502000,3,16921,0,0,3,2200,,"2,3",2,2200
492,454000,4,5500,0,0,5,1010,,2,1,1730
493,911000,3,34527,0,4,4,1800,,"2,5",1,2920
494,298000,3,8012,0,0,4,990,,1,1,990
495,715000,4,6887,0,0,3,3040,,"2,5",2,3040
496,648000,5,258746,0,0,4,3200,,3,"1,5",4530
497,377000,3,8470,0,0,4,1370,,"1,5",1,1370
498,466000,3,4927,0,0,3,1940,,"2,5",2,1940
499,351000,3,2643,0,0,3,720,,"2,5",2,1040
500,489000,4,8623,0,0,4,1360,,"2,3",1,1800
501,426000,3,5000,0,0,3,1720,,"1,8",1,1720
502,330000,3,6380,0,0,3,760,,1,1,980
503,741000,4,6142,0,0,3,3110,,"2,5",2,3110
504,510000,5,7715,0,0,3,1250,,3,1,2100
505,441000,3,11358,0,0,4,1190,,"1,5",1,2020
506,600000,4,11914,0,0,4,2350,,"1,8",1,2350
507,953000,4,12329,0,0,4,3290,0,"2,3","1,5",3290
508,504000,5,7813,0,0,3,2180,,"2,3",2,2180
509,432000,2,1334,0,0,3,1290,,"2,3",3,1290
510,358000,3,9750,0,0,4,1460,,1,1,1460
511,395000,2,2828,0,0,3,1290,,1,2,1290
512,658000,4,3150,0,0,4,1690,660,"2,5","1,5",2350
513,305000,3,8100,0,0,4,1080,,1,1,1080
514,737000,4,13463,0,0,4,2670,,"2,5",2,2670
515,940000,4,5759,0,0,3,2840,,"3,3",2,3680
516,358000,3,8040,0,0,3,960,,"1,8",1,1440
517,481000,4,4800,0,0,5,1030,,"1,8",1,1940
518,333000,3,9898,0,0,3,1280,,1,1,1280
519,1570000,3,27144,1,2,5,2180,800,"2,8","1,5",2980
520,317000,3,8580,0,0,3,970,,1,1,970
521,741000,4,5000,0,2,4,1640,,3,"1,5",2110
522,450000,2,1369,0,0,3,1480,,"2,5",3,1480
523,274000,2,10540,0,0,3,700,,1,1,700
524,583000,3,6120,0,0,4,1350,,2,1,2700
525,876000,4,9687,0,3,3,2330,,"3,3",2,2330
526,658000,5,20021,0,0,4,1690,,"1,8",1,3380
527,614000,4,2750,0,0,3,1620,980,"2,8","1,5",2600
528,342000,2,8100,0,0,3,860,,"1,8",1,1360
529,625000,4,6369,0,0,3,1590,,"2,5",1,2780
530,226000,3,53143,0,0,5,1250,,1,1,1250
531,615000,3,8950,0,0,3,2620,,"2,5",2,2620
532,441000,3,7620,0,0,5,1350,,"1,5",1,1350
533,586000,4,3340,0,0,4,1200,,3,1,2400
534,781000,4,5000,0,0,5,1680,1080,"2,5","1,5",2760
535,869000,4,16028,0,3,3,1870,,"2,3",1,3070
536,1185000,2,28593,1,3,4,2040,0,"1,8","1,5",2040
537,601000,4,6000,0,0,5,1770,,2,2,1770
538,929000,4,9170,0,0,3,3490,,"3,8",2,3490
539,304000,2,1333,0,0,3,830,,"1,5",2,830
540,344000,2,895,0,0,3,670,,"2,5",2,980
541,458000,3,1433,0,0,3,1570,,"2,5",3,1570
542,797000,4,5187,0,0,3,3110,,"3,3",2,3270
543,493000,4,6223,0,0,3,2160,,"2,5",2,2160
544,787000,4,11000,0,0,3,2320,,"3,8",2,3280
545,827000,4,7685,0,0,3,3360,,"2,5",2,3360
546,752000,5,7119,0,0,3,3150,,"2,8",2,3150
547,604000,3,1846,0,0,4,1440,,"3,5",2,1810
548,615000,4,7140,0,0,3,2740,,"2,5",2,2740
549,821000,5,35000,0,0,3,2130,,"4,8",1,3830
550,787000,3,5283,0,0,3,3190,,"3,3",2,3190
551,542000,3,10450,0,0,3,1390,,"2,3",1,2350
552,622000,4,8165,0,0,4,1610,,"2,3",1,2510
553,451000,2,4950,0,0,3,1680,,2,1,1680
554,441000,3,6610,0,0,4,960,,2,1,1770
555,353000,3,7315,0,0,5,1090,,1,1,1090
556,711000,5,5710,0,0,3,3001,,"2,5",2,3001
557,565000,5,4591,0,0,3,2450,,3,2,2450
558,716000,3,59677,0,0,3,2440,,"3,3",2,3610
559,545000,4,7500,0,0,5,1200,,2,1,2250
560,353000,3,7735,0,0,4,1240,,"1,5",1,1240
561,507000,4,6000,0,0,3,1430,,2,1,2260
562,456000,4,8164,0,0,4,1070,,"1,8",1,2090
563,445000,5,7902,0,0,3,1220,,"1,8",1,2020
564,524000,3,5000,0,0,5,980,,"1,8",1,1960
565,919000,5,16672,0,0,4,3120,,"2,3",2,3120
566,343000,3,7500,0,0,3,1250,,"1,5",1,1250
567,424000,3,9600,0,0,4,1170,,"2,3",1,1490
568,770000,6,2370,0,0,3,2290,,3,"2,5",2890
569,363000,3,33888,0,0,4,1900,,1,"1,5",1900
570,496000,3,2400,0,0,5,870,,"1,8",1,1680
571,563000,3,8398,0,0,4,2030,,"2,5",2,2030
572,805000,4,8700,0,0,3,2260,,"2,5",1,3740
573,403000,3,11750,0,0,4,1180,,"1,8",1,1580
574,521000,3,6120,0,0,4,1390,390,"2,3","1,5",1780
575,315000,2,6232,0,0,3,910,,1,1,910
576,808000,7,8100,0,0,3,3440,,4,2,3440
577,500000,3,13750,0,0,4,1740,,"2,5",2,1740
578,731000,5,8970,0,0,4,1700,,"2,5",1,3400
579,1218000,4,16625,0,0,3,4400,,"3,3",2,4400
580,468000,3,14298,0,0,3,2010,,"2,5",2,2010
581,683000,4,38180,0,0,4,2710,,"2,3",2,2710
582,2691000,4,26211,1,2,2,4570,,"2,5",2,5300
583,351000,3,3880,0,0,3,1090,,"1,5",1,1310
584,427000,4,12559,0,0,3,1950,0,"1,5","1,5",1950
585,321000,3,6535,0,0,3,1040,,1,1,1040
586,330000,3,7200,0,0,3,1090,,"1,8",1,1090
587,282000,2,5360,0,0,4,650,,"0,8",1,650
588,471000,3,6600,0,2,3,740,,2,1,1480
589,305000,2,2640,0,0,3,790,,1,1,790
590,971000,4,11119,0,2,3,2290,,"2,5",1,3560
591,704000,4,5548,0,0,3,3000,,"2,5",2,3000
592,1047000,4,7494,0,3,3,3490,,"2,5",2,3490
593,617000,3,10495,0,0,4,2340,,"1,8",1,2340
594,476000,3,8254,0,0,5,1060,,"1,8",1,1650
595,604000,3,5820,0,0,5,1150,,2,"1,5",1940
596,791000,5,9600,0,0,4,1870,,3,1,3410
597,392000,3,4050,0,0,3,1710,,1,"1,5",1710
598,828000,4,4000,0,0,5,1930,,"1,5",2,2740
599,389000,3,892,0,0,3,1040,,"2,8",2,1250
600,604000,3,42180,0,0,4,2450,,"2,3",1,2450
601,459000,3,8190,0,0,4,1690,,"1,8",1,1690
602,453000,4,13320,0,0,4,1370,,"1,8",1,1950
603,494000,5,7125,0,0,3,1190,,2,1,2290
604,1055000,5,17458,0,2,5,2000,,"3,3",1,3370
605,305000,3,8640,0,0,4,1090,,1,1,1090
606,311000,3,9486,0,0,4,1190,,1,1,1190
607,938000,5,7924,0,0,3,3530,,"4,3",2,3530
608,396000,3,5000,0,0,3,1440,,1,2,1440
609,468000,4,13529,0,0,3,1090,,"1,8",1,2180
610,370000,4,6000,0,0,3,810,,1,1,1410
611,464000,3,8251,0,0,3,1950,,"2,5",2,1950
612,1693000,5,23723,0,2,4,3820,,"3,3",2,4860
613,387000,3,7210,0,0,3,1100,,1,1,1660
614,331000,3,12823,0,0,4,1390,,1,1,1390
615,377000,3,14200,0,0,3,1350,,2,1,1350
616,453000,3,5401,0,0,4,1530,,2,1,1530
617,347000,3,5112,0,0,3,1270,,"1,5",1,1270
618,487000,4,6355,0,0,3,2140,,"2,3",2,2140
619,473000,4,5616,0,0,3,2040,,"2,5",2,2040
620,773000,3,5086,0,0,3,2360,,"3,5",2,2876
621,446000,3,1161,0,0,3,1010,,"2,5",2,1580
622,884000,4,5196,0,0,3,3400,,"3,5",2,3400
623,901000,4,6773,0,0,3,2650,870,"2,5","2,5",3520
624,503000,4,4861,0,0,3,2210,,"2,5",2,2210
625,635000,4,5602,0,0,3,2790,,"2,5",2,2790
626,407000,3,5008,0,0,3,840,,"2,5",1,1450
627,396000,4,4980,0,0,4,860,,"1,8",1,1620
628,399000,3,1086,0,0,3,1220,,"1,5",3,1220
629,472000,3,5000,0,0,4,1110,,"1,8",1,2000
630,762000,4,7350,0,0,5,2190,0,"2,5","2,5",2190
631,425000,4,8250,0,0,4,950,,"1,8",1,1900
632,480000,3,4400,0,0,4,1700,,1,"1,5",1700
633,852000,5,3832,0,0,5,1760,,"2,5",2,2540
634,428000,2,8925,0,2,3,1170,,1,1,1170
635,1755000,5,31675,0,2,3,4490,,5,1,5774
636,485000,3,15003,0,0,3,2120,,"2,3",2,2120
637,482000,3,26460,0,0,3,1450,,"1,8",1,2170
638,771000,4,15002,0,0,5,2450,,"2,8",1,2450
639,291000,2,5200,0,0,5,700,,1,1,700
640,534000,3,7214,0,0,4,1400,,"2,5",1,1780
641,470000,3,8250,0,0,4,1150,,2,1,1850
642,417000,3,5706,0,0,3,1570,,2,1,1570
643,357000,3,5500,0,0,3,980,,1,1,1290
644,426000,5,7314,0,0,3,1000,,2,1,1700
645,369000,2,4800,0,0,3,1159,,"1,5",1,1159
646,647000,3,9600,0,0,5,1850,0,"2,8","1,5",1850
647,311000,2,3522,0,0,3,840,,1,1,840
648,459000,3,1618,0,0,3,1150,,"2,5",2,1690
649,314000,3,9876,0,0,3,1050,,1,1,1050
650,434000,3,3825,0,0,4,1100,300,"1,8","1,5",1400
651,768000,3,7200,0,2,3,2550,,"2,5",2,2550
652,445000,3,5011,0,0,3,1840,,"2,5",2,1840
653,702000,3,6750,0,0,5,1930,,"1,5",2,2360
654,584000,4,14667,0,0,4,2240,,"2,5",2,2240
655,610000,4,4004,0,0,3,2700,,"2,5",2,2700
656,836000,3,30007,0,0,4,3030,0,"2,5","1,5",3030
657,807000,3,5120,0,2,5,1830,0,"1,8","1,5",1830
658,605000,3,6049,0,0,4,2220,,"2,5",2,2220
659,523000,3,7640,0,0,3,1360,,"2,5",1,2090
660,368000,3,6120,0,0,3,1600,0,"1,8","1,5",1600
661,472000,4,8625,0,0,4,1340,,"1,8",1,2010
662,308000,2,4000,0,0,3,830,,1,1,830
663,466000,4,7226,0,0,3,2010,,"2,5",2,2010
664,353000,3,5402,0,0,4,1050,,1,"1,5",1050
665,474000,4,39449,0,0,3,1420,,"2,5",1,2150
666,277000,3,11900,0,0,4,860,,1,1,860
667,789000,3,20553,0,0,3,3100,,"2,5",1,3100
668,304000,3,17334,0,0,3,1100,,1,1,1100
669,474000,3,8000,0,0,4,1830,,"1,5",1,1830
670,300000,2,34395,0,0,4,1250,,"1,8",1,1250
671,442000,3,4883,0,0,3,1820,,"2,5",2,1820
672,438000,3,42689,0,0,3,2090,,2,"1,5",2090
673,529000,3,12384,0,0,3,2100,,"3,5",2,2100
674,512000,4,14023,0,0,3,2310,,"2,5",2,2310
675,549000,4,5649,0,0,5,1360,,"2,3",1,2060
676,1052000,4,60373,0,0,3,4470,,"2,3",2,4470
677,396000,3,7500,0,0,4,1060,,1,1,1660
678,1065000,5,8019,0,0,3,3810,,"4,5",2,3810
679,522000,3,10200,0,0,4,2110,,"1,8",2,2110
680,510000,2,217800,0,0,3,1600,,2,"1,5",2370
681,471000,3,3716,0,0,3,1970,,"2,3",2,1970
682,513000,4,33305,0,0,3,2470,,"2,5",2,2470
683,365000,3,7830,0,0,3,1480,,1,1,1480
684,518000,5,10117,0,0,3,1363,,3,1,2257
685,290000,2,6000,0,0,4,700,,1,1,700
686,412000,4,9010,0,0,4,1050,,2,1,1630
687,847000,4,10157,0,0,3,3430,,"2,5",2,3430
688,530000,5,6000,0,0,3,1420,800,"1,8","1,5",2220
689,391000,3,7473,0,0,4,1340,,"1,8",1,1340
690,352000,2,2130,0,0,4,860,,1,1,980
691,600000,3,13096,0,0,3,2580,,"2,5",2,2580
692,507000,4,4541,0,0,3,2230,,"2,5",2,2230
693,601000,4,11137,0,0,4,2290,,2,1,2290
694,335000,3,8280,0,0,3,1260,,1,1,1260
695,462000,4,11180,0,0,4,1680,,"2,8",1,1680
696,769000,4,7081,0,0,3,3200,,"3,3",2,3200
697,812000,4,7644,0,0,3,3320,,"2,5",2,3320
698,671000,4,24123,0,0,3,3040,,"2,5",2,3040
699,558000,4,7375,0,0,4,1290,,"2,8",1,2270
700,659000,3,17172,0,0,3,2910,,"2,5",2,2910
701,578000,5,9887,0,0,3,2510,,"2,3",2,2510
702,390000,2,7200,0,0,3,1240,,1,1,1240
703,617000,3,5200,0,0,3,2580,,"2,8",2,2580
704,597000,3,3600,0,0,3,2470,,"2,8",2,2470
705,1283000,4,9444,0,0,3,3110,1800,"3,5","1,5",4910
706,422000,3,5025,0,0,3,1690,,"2,5",2,1690
707,552000,4,12032,0,0,3,2240,,"2,5",1,2240
708,422000,3,7352,0,0,3,1160,,2,1,1650
709,608000,4,5880,0,0,3,2710,,"2,5",2,2710
710,338000,3,10350,0,0,3,1260,,"1,5",1,1260
711,322000,3,8100,0,0,3,1150,,1,1,1150
712,596000,4,7636,0,0,3,1440,,"2,8",1,2550
713,426000,3,6930,0,0,4,1490,,"1,8",1,1490
714,444000,4,7865,0,0,4,1010,,"1,8",1,2020
715,388000,2,4520,0,1,3,1320,,1,1,1320
716,313000,3,10350,0,0,4,1230,,1,1,1230
717,475000,4,7800,0,0,3,2070,,"2,5",2,2070
718,800000,4,11562,0,3,3,1670,,"1,8",1,2930
719,318000,3,8520,0,0,3,1090,,1,1,1090
720,358000,3,7066,0,0,3,1400,,1,1,1400
721,382000,4,4815,0,0,3,1550,,2,"1,5",1550
722,304000,3,13000,0,0,4,1220,,1,1,1220
723,491000,3,7344,0,0,3,1470,,"2,5",1,1870
724,471000,3,30476,0,0,3,2150,,"2,3",2,2150
725,328000,3,3090,0,0,3,980,,1,"1,5",980
726,403000,3,8475,0,0,4,1490,,"1,5",1,1490
727,333000,3,7000,0,0,3,1120,,"1,5",1,1120
728,332000,3,9630,0,0,3,1180,,"2,3",2,1180
729,748000,4,20301,0,0,3,3240,,"2,5",2,3240
730,571000,4,6807,0,0,4,2150,,"2,5",2,2150
731,530000,3,10800,0,0,3,2240,,"2,5",2,2240
732,385000,3,7384,0,0,3,1150,,2,1,1400
733,471000,3,40887,0,0,4,1980,,"2,3",1,1980
734,283000,3,20562,0,0,3,1330,,1,"1,5",1330
735,769000,4,7535,0,0,3,3200,,"2,5",2,3200
736,405000,2,6000,0,0,3,1090,,1,1,1490
737,1011000,5,16258,0,0,3,2900,,"4,3",2,3920
738,597000,5,3750,0,0,4,2000,,"1,8",2,2000
739,594000,4,9185,0,0,3,2680,,"2,5",2,2680
740,424000,4,9987,0,0,3,1670,,2,1,1670
741,735000,4,9130,0,0,3,3150,,3,2,3150
742,669000,4,7266,0,0,3,2060,,"3,3",2,2740
743,448000,4,8000,0,0,4,1250,,"1,8",1,1890
744,558000,7,29699,0,0,3,1520,,"3,5",1,2870
745,305000,3,10384,0,0,4,1160,,1,1,1160
746,892000,4,19865,0,0,3,3550,,"1,8",2,3550
747,597000,3,6117,0,2,3,1350,,"1,8",1,1790
748,352000,3,250470,0,0,4,1070,,"1,8",1,1680
749,1303000,3,17622,0,0,4,3800,,"2,5",2,4560
750,460000,3,7748,0,0,4,1590,,"2,3",2,1590
751,466000,3,10304,0,0,5,1630,,1,1,1630
752,636000,3,7434,0,0,3,2700,,"2,5",2,2700
753,418000,3,7496,0,0,3,1700,,"2,5",2,1700
754,835000,4,12080,0,0,3,2000,,"3,3",1,3740
755,455000,4,5352,0,0,3,1980,,3,"2,5",1980
756,310000,2,6345,0,0,3,880,,1,1,880
757,354000,3,6200,0,0,3,700,,2,1,1400
758,564000,4,4000,0,0,5,1210,,2,"1,5",2050
759,831000,3,4638,0,3,3,2360,,"2,5",2,2360
760,666000,4,7798,0,0,4,1890,,2,1,2560
761,362000,3,10224,0,0,4,1340,,"1,5",1,1340
762,358000,3,5200,0,0,5,1060,,1,1,1060
763,311000,3,2500,0,0,3,850,,"1,5",1,850
764,438000,4,7303,0,0,3,1010,,"1,8",1,1880
765,320000,3,12305,0,0,3,1230,,1,1,1230
766,489000,4,10290,0,0,3,1340,,"1,8",1,2290
767,441000,3,6582,0,0,5,1000,,1,1,1660
768,528000,3,2875,0,0,4,1840,,"2,5",2,1840
769,634000,4,17810,0,0,3,1600,,"2,5",1,3020
770,373000,3,6886,0,0,3,1410,,"1,8",1,1410
771,315000,3,9514,0,0,3,1010,,1,1,1010
772,441000,3,8136,0,0,3,980,,"1,8",1,1960
773,922000,5,14275,0,0,3,3190,,"3,8",2,3580
774,506000,4,7200,0,0,3,2240,,"2,5",2,2240
775,815000,4,5404,0,0,3,3310,,"2,5",2,3310
776,405000,3,1130,0,0,3,1232,,"2,5",3,1232
777,1080000,4,5680,0,1,3,2820,,"3,5",2,3930
778,430000,3,3600,0,0,3,1720,,"2,5",2,1720
779,417000,3,974,0,0,3,1220,,"2,3",2,1490
780,703000,3,151588,0,0,3,3150,,"2,5",2,3150
781,1000000,4,10856,0,0,3,3950,,"2,5",3,3950
782,705000,5,10335,0,0,3,3030,,"2,8",2,3030
783,340000,2,9643,0,0,3,1070,,"1,5",1,1070
784,628000,3,36847,0,2,3,2320,,"2,5",2,2320
785,301000,1,5100,0,0,3,700,,1,1,700
786,643000,3,6439,0,0,3,2720,,"2,5",2,2720
787,516000,3,5761,0,0,4,1800,,"2,5",2,1800
788,509000,3,4049,0,2,3,1000,560,"1,8","1,5",1560
789,483000,3,11410,0,0,5,1060,,2,1,1760
790,767000,4,5000,0,0,3,2370,,"3,3",2,3120
791,745000,2,7200,0,3,4,1700,,1,1,2020
792,352000,3,2400,0,0,3,1450,,2,"1,5",1450
793,447000,4,7000,0,0,3,1120,,"2,3",1,1860
794,515000,4,7800,0,0,3,1290,,"2,3",1,2270
795,368000,3,15639,0,0,3,1480,,"2,5",2,1480
796,470000,5,6032,0,0,4,1460,,1,2,1460
797,474000,4,6519,0,0,3,1130,,"3,5",2,1850
798,522000,3,5000,0,0,3,2170,,"2,5",2,2170
799,417000,3,197326,0,0,4,1726,,"1,8",2,1726
800,356000,3,10541,0,0,4,940,,"1,8",1,1180
801,372000,4,9957,0,0,3,900,,"1,5",1,1370
802,797000,3,13218,0,0,4,2670,,"2,5",1,2670
803,347000,3,6826,0,0,3,720,,1,1,1260
804,445000,4,7991,0,0,3,1980,,1,"1,5",1980
805,491000,3,3933,0,0,3,1180,,2,1,2050
806,656000,5,5310,0,0,3,2830,,"2,8",2,2830
807,340000,2,3600,0,0,4,910,,1,1,910
808,545000,4,4000,0,0,3,2440,,"2,5",2,2440
809,559000,3,5440,0,0,5,1100,,2,1,2180
810,515000,3,6660,0,0,5,950,,2,1,1900
811,448000,3,1221,0,0,3,1520,,"2,3",3,1520
812,759000,3,6641,0,2,4,1220,,2,1,2220
813,743000,4,24440,0,0,3,3280,,"2,8",2,3280
814,666000,3,83199,0,4,3,2740,,"2,5",2,2740
815,316000,2,6017,0,0,4,830,,1,1,830
816,340000,2,5200,0,0,3,1010,,1,1,1010
817,474000,3,38377,0,0,4,1560,,"2,3",1,2060
818,466000,3,7340,0,0,3,1990,,"2,3",2,1990
819,614000,4,7568,0,0,4,2280,,"2,5",2,2280
820,448000,3,5874,0,0,3,1870,,"2,5",2,1870
821,509000,3,4000,0,0,4,1450,270,"2,3","1,5",1720
822,309000,2,6150,0,0,3,870,,1,1,870
823,337000,3,1204,0,0,3,720,,2,2,1020
824,328000,3,3135,0,0,3,1260,0,"1,5","1,5",1260
825,564000,3,7875,0,0,3,2370,,"2,5",2,2370
826,299000,3,18513,0,0,3,1000,,1,1,1000
827,354000,3,1751,0,0,3,940,,"1,5",2,1100
828,387000,3,7673,0,0,3,940,,"2,3",1,1440
829,723000,4,14300,0,0,3,3120,,"2,5",2,3120
830,595000,2,9604,0,0,3,2260,,2,1,2260
831,629000,4,7956,0,0,3,2790,,"2,5",2,2790
832,352000,1,6700,0,0,3,1140,,1,"1,5",1140
833,431000,3,2500,0,0,4,1290,,"2,3",2,1290
834,423000,5,5200,0,0,4,1050,,"1,8",1,1730
835,745000,4,11380,0,0,3,3160,,"2,5",2,3160
836,523000,4,8990,0,0,3,2340,,"2,5",2,2340
837,352000,3,4950,0,0,4,1170,,"1,5",1,1170
838,376000,2,5000,0,0,4,1160,,1,1,1160
839,551000,3,24318,0,0,3,1970,,3,1,1970
840,2135000,5,10862,0,3,4,3940,,"4,3",2,6490
841,395000,3,1377,0,0,3,1290,,"2,3",2,1410
842,543000,4,5000,0,0,3,2430,,"2,5",2,2430
843,881000,5,5402,0,0,3,3360,,"1,5",2,3360
844,415000,3,1663,0,0,3,1180,,"2,5",2,1480
845,780000,5,6455,0,0,3,3200,,"2,5",2,3200
846,504000,3,1984,0,0,3,2134,0,"2,5","2,5",2134
847,506000,3,1787,0,0,3,1860,,"3,3",3,1860
848,1534000,4,8313,0,3,3,3570,,3,2,5520
849,368000,2,1500,0,0,3,1160,,"2,5",2,1310
850,423000,3,4250,0,0,3,890,,2,1,1700
851,587000,3,8342,0,0,3,2480,,"2,5",2,2480
852,573000,5,8605,0,0,4,1970,,"2,5",2,1970
853,496000,4,7475,0,0,3,1440,,"2,5",1,2060
854,556000,3,3500,0,0,4,1210,,"2,5",1,2130
855,534000,3,14110,0,2,3,1170,,"2,3",1,1410
856,332000,2,4688,0,0,3,780,,2,1,1360
857,391000,3,55756,0,0,5,1940,,2,1,1940
858,551000,2,2040,0,0,4,1610,,"2,3",2,1610
859,672000,2,9191,0,2,5,1420,,2,"1,5",1420
860,467000,4,7280,0,0,4,1700,,"2,5",2,1700
861,369000,2,3825,0,0,3,860,,1,1,1490
862,630000,3,7757,0,0,3,2680,,"2,5",2,2680
863,1118000,4,8684,0,3,5,1680,,"2,5",1,3190
864,637000,5,7700,0,0,5,2120,0,"1,5","1,5",2120
865,425000,4,3250,0,0,3,1550,,2,"1,5",1690
866,434000,4,8601,0,0,3,1830,,"2,5",2,1830
867,437000,2,1968,0,0,5,1010,0,"1,5","1,5",1010
868,506000,4,9300,0,0,5,1120,,"2,8",1,2070
869,408000,3,4500,0,0,3,1410,300,"1,5","1,5",1710
870,415000,4,4690,0,0,3,1260,,1,"1,5",1660
871,436000,4,13629,0,0,4,1040,,"1,8",1,2080
872,356000,3,9675,0,0,3,1270,,"2,5",2,1270
873,298000,3,21043,0,0,3,1080,,1,1,1080
874,571000,3,5100,0,0,5,1610,,2,"1,5",1610
875,349000,2,9912,0,0,4,1120,,1,1,1120
876,558000,4,5257,0,0,3,2500,,"2,8",2,2500
877,298000,3,7275,0,0,4,970,,1,1,970
878,873000,5,5000,0,0,4,2140,,2,"1,5",3370
879,344000,3,189486,0,0,4,1290,,1,1,1290
880,553000,4,435600,0,3,3,3370,,"3,5",2,3370
881,870000,4,10769,0,0,3,3410,,"3,5",2,3410
882,551000,4,8290,0,0,3,2490,,"2,5",2,2490
883,313000,2,4000,0,0,5,770,,1,1,770
884,402000,1,3211,0,0,4,810,,"1,5",2,810
885,707000,4,10043,0,0,4,1700,,"2,5",1,3060
886,459000,3,1613,0,0,3,1150,,"2,5",2,1690
887,464000,3,3825,0,0,3,1290,,"1,8",1,1890
888,388000,2,3128,0,0,3,1470,,2,2,1470
889,344000,2,7193,0,0,3,1060,,1,1,1060
890,739000,4,59242,0,0,3,3480,,"2,5",2,3480
891,637000,4,3560,0,0,3,1550,1180,"2,8","1,5",2730
892,459000,3,7941,0,0,4,1580,,"2,3",2,1580
893,603000,3,7900,0,0,4,1380,,"2,8",1,2170
894,340000,2,4743,0,0,4,930,,1,1,930
895,360000,4,7800,0,0,2,1580,,2,2,1580
896,793000,5,11900,0,0,3,3290,0,"1,8","1,5",3290
897,541000,4,10698,0,0,4,2110,,"2,3",2,2110
898,422000,3,3565,0,0,3,1670,,"2,5",2,1670
899,517000,3,7350,0,0,4,1190,,"2,3",1,2030
900,385000,3,4100,0,0,3,1370,,1,"1,5",1500
901,422000,3,1445,0,0,3,980,,"2,3",2,1450
902,370000,4,8250,0,0,3,1060,,"1,5",1,1310
903,1067000,5,49222,0,0,4,2880,,"3,3",2,4180
904,392000,3,28600,0,0,3,1630,,"1,8",1,1630
905,588000,4,10452,0,0,3,2660,,"2,5",2,2660
906,433000,3,1916,0,0,3,1720,,"2,5",2,1720
907,431000,2,1240,0,0,3,1260,,"2,3",3,1260
908,387000,3,12247,0,0,3,1610,,"1,8",1,1610
909,277000,2,8064,0,0,3,680,,1,1,680
910,877000,4,5900,0,2,3,2640,,"3,5",2,2640
911,468000,3,7200,0,0,4,1640,,"2,3",2,1640
912,568000,4,8045,0,0,4,1650,,"1,8",1,2310
913,559000,3,4905,0,0,5,1230,,"1,8",1,2010
914,488000,2,4680,0,0,5,830,,"1,5",1,1660
915,532000,3,3360,0,0,3,2200,,"2,5",2,2200
916,549000,4,4200,0,0,3,2460,,"2,5",2,2460
917,832000,2,23400,0,4,3,2430,,"1,8",1,2430
918,353000,3,7500,0,0,3,1370,,1,1,1370
919,433000,3,10200,0,0,3,1800,,"1,8",1,1800
920,647000,3,7706,0,2,3,2200,,"1,8",2,2200
921,293000,2,2334,0,0,3,700,,1,1,700
922,445000,3,15124,0,0,3,1920,,"2,5",2,1920
923,493000,5,12687,0,0,5,1370,,"2,8",1,2190
924,568000,3,9791,0,0,4,1500,,"2,3",1,2030
925,422000,3,2053,0,0,3,1350,,"2,5",3,1350
926,456000,3,2096,0,0,3,1380,,"2,5",2,1680
927,284000,5,10530,0,0,4,1250,,"1,8",1,1250
928,589000,4,6000,0,0,4,1270,,3,"1,5",2240
929,319000,3,7620,0,0,3,950,,1,1,950
930,618000,3,3174,0,0,3,2060,,"3,5",2,2320
931,772000,2,9374,0,2,3,2380,,"2,5",1,2380
932,463000,2,958,0,0,3,1540,,"2,3",3,1540
933,506000,5,9752,0,0,3,1200,,3,1,2100
934,557000,4,4945,0,0,3,2500,,"2,5",2,2500
935,780000,4,7331,0,0,3,3230,,"2,5",2,3230
936,670000,3,5802,0,0,3,2830,,"2,5",2,2830
937,266000,2,5340,0,0,2,870,,1,"1,5",870
938,656000,4,28300,0,0,3,2690,,3,1,2690
939,409000,3,889,0,0,3,1260,,"2,5",3,1260
940,648000,4,10000,0,0,3,2040,,"3,5",2,2680
941,631000,3,4975,0,0,3,2660,,"2,5",2,2660
942,424000,2,5120,0,0,4,840,,"1,8",1,1480
943,382000,4,33132,0,0,4,1190,,"2,3",1,1770
944,318000,2,7692,0,0,3,950,,1,1,950
945,313000,2,8308,0,0,4,860,,1,1,860
946,498000,4,7560,0,0,5,1160,,2,1,1960
947,441000,2,5522,0,0,4,960,,1,"1,5",1770
948,385000,4,6060,0,0,3,860,,"1,8",1,1280
949,560000,4,12028,0,0,4,2150,,"2,5",2,2150
