id;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement,,
451;557000;3;2,5;2000;9202;2;0;0;4;2000;0,
452;465000;3;2;1690;9583;1;0;0;4;1690;0,,
453;1441000;5;4,5;5190;23716;2;0;2;3;3390;1800,
454;317000;3;1,8;1300;5413;1,5;0;0;3;1300;0
455;653000;4;3,3;2400;29252;2;0;0;4;2400;0,
456;338000;2;2;1150;6634;1;0;0;3;860;290,,
457;516000;4;2,3;2310;7490;2;0;0;3;2310;0,
458;675000;4;3,5;2730;3047;2;0;0;3;2400;330,
459;654000;4;2,5;2840;4500;2;0;0;3;2840;0,
460;333000;2;1,5;1020;1525;2;0;0;3;1020;0,
461;406000;3;2;1340;1384;3;0;0;3;1340;0,,
462;831000;4;3,3;3540;159430;2;0;0;3;3540;0,
463;2071000;5;6,5;7270;130017;2;0;0;3;6420;850,
464;337000;3;2,3;998;904;2;0;0;3;798;200,
465;726000;5;2,8;3060;7015;1;0;0;5;1600;1460,
466;510000;3;2,5;2130;6969;2;0;0;3;2130;0,
467;547000;4;2;2520;6000;1;0;0;3;1400;1120,,
468;418000;4;1;1940;9533;1;0;0;3;1080;860,,
469;422000;3;2,5;1350;1250;3;0;0;3;1270;80,
470;616000;4;2,5;2160;5298;2,5;0;0;4;2160;0
471;401000;3;2,5;1370;1350;2;0;0;3;1010;360,
472;1249000;4;4,5;5420;101930;1;0;0;3;3890;1530,
473;650000;4;2,5;2830;5000;2;0;0;3;2830;0,
474;526000;3;2,5;2010;2287;2;0;0;3;1390;620,
475;784000;4;2,8;3300;12090;2;0;0;3;3300;0,
476;348000;2;2,5;1230;1391;2;0;0;3;870;360,
477;473000;3;1,5;1720;7119;1,5;0;0;4;1720;0
478;342000;1;1;810;2451;1;0;0;5;810;0,,
479;1113000;3;1,8;1560;8078;1,5;1;4;4;1560;0
480;618000;3;2;2560;216777;1;0;0;3;2560;0,,
481;1164000;4;3,3;4700;38412;2;0;0;3;3420;1280,
482;361000;2;1;1220;2500;1;0;0;3;770;450,,
483;904000;5;2,8;3650;20150;1;0;0;4;2360;1290,
484;742000;3;3,3;2170;12508;1,5;0;0;5;1650;520
485;464000;4;2,3;2540;228254;1;0;0;3;1450;1090,
486;327000;2;1;910;4500;1,5;0;0;4;910;0,
487;700000;4;2,5;2980;4930;2;0;0;3;2890;90,
488;543000;4;1,8;2120;4650;1;0;1;3;1190;930,
489;861000;4;3,5;3460;3997;2;0;0;3;2560;900,
490;531000;5;3;2480;10090;1;0;0;3;1300;1180,,
491;502000;3;2,3;2200;16921;2;0;0;3;2200;0,
492;454000;4;2;1730;5500;1;0;0;5;1010;720,,
493;911000;3;2,5;2920;34527;1;0;4;4;1800;1120,
494;298000;3;1;990;8012;1;0;0;4;990;0,,
495;715000;4;2,5;3040;6887;2;0;0;3;3040;0,
496;648000;5;3;4530;258746;1,5;0;0;4;3200;1330,
497;377000;3;1,5;1370;8470;1;0;0;4;1370;0,
498;466000;3;2,5;1940;4927;2;0;0;3;1940;0,
499;351000;3;2,5;1040;2643;2;0;0;3;720;320,
500;489000;4;2,3;1800;8623;1;0;0;4;1360;440,
501;426000;3;1,8;1720;5000;1;0;0;3;1720;0,
502;330000;3;1;980;6380;1;0;0;3;760;220,,
503;741000;4;2,5;3110;6142;2;0;0;3;3110;0,
504;510000;5;3;2100;7715;1;0;0;3;1250;850,,
505;441000;3;1,5;2020;11358;1;0;0;4;1190;830,
506;600000;4;1,8;2350;11914;1;0;0;4;2350;0,
507;953000;4;2,3;3290;12329;1,5;0;0;4;3290;0
508;504000;5;2,3;2180;7813;2;0;0;3;2180;0,
509;432000;2;2,3;1290;1334;3;0;0;3;1290;0,
510;358000;3;1;1460;9750;1;0;0;4;1460;0,,
511;395000;2;1;1290;2828;2;0;0;3;1290;0,,
512;658000;4;2,5;2350;3150;1,5;0;0;4;1690;660
513;305000;3;1;1080;8100;1;0;0;4;1080;0,,
514;737000;4;2,5;2670;13463;2;0;0;4;2670;0,
515;940000;4;3,3;3680;5759;2;0;0;3;2840;840,
516;358000;3;1,8;1440;8040;1;0;0;3;960;480,
517;481000;4;1,8;1940;4800;1;0;0;5;1030;910,
518;333000;3;1;1280;9898;1;0;0;3;1280;0,,
519;1570000;3;2,8;2980;27144;1,5;1;2;5;2180;800
520;317000;3;1;970;8580;1;0;0;3;970;0,,
521;741000;4;3;2110;5000;1,5;0;2;4;1640;470,
522;450000;2;2,5;1480;1369;3;0;0;3;1480;0,
523;274000;2;1;700;10540;1;0;0;3;700;0,,
524;583000;3;2;2700;6120;1;0;0;4;1350;1350,,
525;876000;4;3,3;2330;9687;2;0;3;3;2330;0,
526;658000;5;1,8;3380;20021;1;0;0;4;1690;1690,
527;614000;4;2,8;2600;2750;1,5;0;0;3;1620;980
528;342000;2;1,8;1360;8100;1;0;0;3;860;500,
529;625000;4;2,5;2780;6369;1;0;0;3;1590;1190,
530;226000;3;1;1250;53143;1;0;0;5;1250;0,,
531;615000;3;2,5;2620;8950;2;0;0;3;2620;0,
532;441000;3;1,5;1350;7620;1;0;0;5;1350;0,
533;586000;4;3;2400;3340;1;0;0;4;1200;1200,,
534;781000;4;2,5;2760;5000;1,5;0;0;5;1680;1080
535;869000;4;2,3;3070;16028;1;0;3;3;1870;1200,
536;1185000;2;1,8;2040;28593;1,5;1;3;4;2040;0
537;601000;4;2;1770;6000;2;0;0;5;1770;0,,
538;929000;4;3,8;3490;9170;2;0;0;3;3490;0,
539;304000;2;1,5;830;1333;2;0;0;3;830;0,
540;344000;2;2,5;980;895;2;0;0;3;670;310,
541;458000;3;2,5;1570;1433;3;0;0;3;1570;0,
542;797000;4;3,3;3270;5187;2;0;0;3;3110;160,
543;493000;4;2,5;2160;6223;2;0;0;3;2160;0,
544;787000;4;3,8;3280;11000;2;0;0;3;2320;960,
545;827000;4;2,5;3360;7685;2;0;0;3;3360;0,
546;752000;5;2,8;3150;7119;2;0;0;3;3150;0,
547;604000;3;3,5;1810;1846;2;0;0;4;1440;370,
548;615000;4;2,5;2740;7140;2;0;0;3;2740;0,
549;821000;5;4,8;3830;35000;1;0;0;3;2130;1700,
550;787000;3;3,3;3190;5283;2;0;0;3;3190;0,
551;542000;3;2,3;2350;10450;1;0;0;3;1390;960,
552;622000;4;2,3;2510;8165;1;0;0;4;1610;900,
553;451000;2;2;1680;4950;1;0;0;3;1680;0,,
554;441000;3;2;1770;6610;1;0;0;4;960;810,,
555;353000;3;1;1090;7315;1;0;0;5;1090;0,,
556;711000;5;2,5;3001;5710;2;0;0;3;3001;0,
557;565000;5;3;2450;4591;2;0;0;3;2450;0,,
558;716000;3;3,3;3610;59677;2;0;0;3;2440;1170,
559;545000;4;2;2250;7500;1;0;0;5;1200;1050,,
560;353000;3;1,5;1240;7735;1;0;0;4;1240;0,
561;507000;4;2;2260;6000;1;0;0;3;1430;830,,
562;456000;4;1,8;2090;8164;1;0;0;4;1070;1020,
563;445000;5;1,8;2020;7902;1;0;0;3;1220;800,
564;524000;3;1,8;1960;5000;1;0;0;5;980;980,
565;919000;5;2,3;3120;16672;2;0;0;4;3120;0,
566;343000;3;1,5;1250;7500;1;0;0;3;1250;0,
567;424000;3;2,3;1490;9600;1;0;0;4;1170;320,
568;770000;6;3;2890;2370;2,5;0;0;3;2290;600,
569;363000;3;1;1900;33888;1,5;0;0;4;1900;0,
570;496000;3;1,8;1680;2400;1;0;0;5;870;810,
571;563000;3;2,5;2030;8398;2;0;0;4;2030;0,
572;805000;4;2,5;3740;8700;1;0;0;3;2260;1480,
573;403000;3;1,8;1580;11750;1;0;0;4;1180;400,
574;521000;3;2,3;1780;6120;1,5;0;0;4;1390;390
575;315000;2;1;910;6232;1;0;0;3;910;0,,
576;808000;7;4;3440;8100;2;0;0;3;3440;0,,
577;500000;3;2,5;1740;13750;2;0;0;4;1740;0,
578;731000;5;2,5;3400;8970;1;0;0;4;1700;1700,
579;1218000;4;3,3;4400;16625;2;0;0;3;4400;0,
580;468000;3;2,5;2010;14298;2;0;0;3;2010;0,
581;683000;4;2,3;2710;38180;2;0;0;4;2710;0,
582;2691000;4;2,5;5300;26211;2;1;2;2;4570;730,
583;351000;3;1,5;1310;3880;1;0;0;3;1090;220,
584;427000;4;1,5;1950;12559;1,5;0;0;3;1950;0
585;321000;3;1;1040;6535;1;0;0;3;1040;0,,
586;330000;3;1,8;1090;7200;1;0;0;3;1090;0,
587;282000;2;0,8;650;5360;1;0;0;4;650;0,
588;471000;3;2;1480;6600;1;0;2;3;740;740,,
589;305000;2;1;790;2640;1;0;0;3;790;0,,
590;971000;4;2,5;3560;11119;1;0;2;3;2290;1270,
591;704000;4;2,5;3000;5548;2;0;0;3;3000;0,
592;1047000;4;2,5;3490;7494;2;0;3;3;3490;0,
593;617000;3;1,8;2340;10495;1;0;0;4;2340;0,
594;476000;3;1,8;1650;8254;1;0;0;5;1060;590,
595;604000;3;2;1940;5820;1,5;0;0;5;1150;790,
596;791000;5;3;3410;9600;1;0;0;4;1870;1540,,
597;392000;3;1;1710;4050;1,5;0;0;3;1710;0,
598;828000;4;1,5;2740;4000;2;0;0;5;1930;810,
599;389000;3;2,8;1250;892;2;0;0;3;1040;210,
600;604000;3;2,3;2450;42180;1;0;0;4;2450;0,
601;459000;3;1,8;1690;8190;1;0;0;4;1690;0,
602;453000;4;1,8;1950;13320;1;0;0;4;1370;580,
603;494000;5;2;2290;7125;1;0;0;3;1190;1100,,
604;1055000;5;3,3;3370;17458;1;0;2;5;2000;1370,
605;305000;3;1;1090;8640;1;0;0;4;1090;0,,
606;311000;3;1;1190;9486;1;0;0;4;1190;0,,
607;938000;5;4,3;3530;7924;2;0;0;3;3530;0,
608;396000;3;1;1440;5000;2;0;0;3;1440;0,,
609;468000;4;1,8;2180;13529;1;0;0;3;1090;1090,
610;370000;4;1;1410;6000;1;0;0;3;810;600,,
611;464000;3;2,5;1950;8251;2;0;0;3;1950;0,
612;1693000;5;3,3;4860;23723;2;0;2;4;3820;1040,
613;387000;3;1;1660;7210;1;0;0;3;1100;560,,
614;331000;3;1;1390;12823;1;0;0;4;1390;0,,
615;377000;3;2;1350;14200;1;0;0;3;1350;0,,
616;453000;3;2;1530;5401;1;0;0;4;1530;0,,
617;347000;3;1,5;1270;5112;1;0;0;3;1270;0,
618;487000;4;2,3;2140;6355;2;0;0;3;2140;0,
619;473000;4;2,5;2040;5616;2;0;0;3;2040;0,
620;773000;3;3,5;2876;5086;2;0;0;3;2360;516,
621;446000;3;2,5;1580;1161;2;0;0;3;1010;570,
622;884000;4;3,5;3400;5196;2;0;0;3;3400;0,
623;901000;4;2,5;3520;6773;2,5;0;0;3;2650;870
624;503000;4;2,5;2210;4861;2;0;0;3;2210;0,
625;635000;4;2,5;2790;5602;2;0;0;3;2790;0,
626;407000;3;2,5;1450;5008;1;0;0;3;840;610,
627;396000;4;1,8;1620;4980;1;0;0;4;860;760,
628;399000;3;1,5;1220;1086;3;0;0;3;1220;0,
629;472000;3;1,8;2000;5000;1;0;0;4;1110;890,
630;762000;4;2,5;2190;7350;2,5;0;0;5;2190;0
631;425000;4;1,8;1900;8250;1;0;0;4;950;950,
632;480000;3;1;1700;4400;1,5;0;0;4;1700;0,
633;852000;5;2,5;2540;3832;2;0;0;5;1760;780,
634;428000;2;1;1170;8925;1;0;2;3;1170;0,,
635;1755000;5;5;5774;31675;1;0;2;3;4490;1284,,
636;485000;3;2,3;2120;15003;2;0;0;3;2120;0,
637;482000;3;1,8;2170;26460;1;0;0;3;1450;720,
638;771000;4;2,8;2450;15002;1;0;0;5;2450;0,
639;291000;2;1;700;5200;1;0;0;5;700;0,,
640;534000;3;2,5;1780;7214;1;0;0;4;1400;380,
641;470000;3;2;1850;8250;1;0;0;4;1150;700,,
642;417000;3;2;1570;5706;1;0;0;3;1570;0,,
643;357000;3;1;1290;5500;1;0;0;3;980;310,,
644;426000;5;2;1700;7314;1;0;0;3;1000;700,,
645;369000;2;1,5;1159;4800;1;0;0;3;1159;0,
646;647000;3;2,8;1850;9600;1,5;0;0;5;1850;0
647;311000;2;1;840;3522;1;0;0;3;840;0,,
648;459000;3;2,5;1690;1618;2;0;0;3;1150;540,
649;314000;3;1;1050;9876;1;0;0;3;1050;0,,
650;434000;3;1,8;1400;3825;1,5;0;0;4;1100;300
651;768000;3;2,5;2550;7200;2;0;2;3;2550;0,
652;445000;3;2,5;1840;5011;2;0;0;3;1840;0,
653;702000;3;1,5;2360;6750;2;0;0;5;1930;430,
654;584000;4;2,5;2240;14667;2;0;0;4;2240;0,
655;610000;4;2,5;2700;4004;2;0;0;3;2700;0,
656;836000;3;2,5;3030;30007;1,5;0;0;4;3030;0
657;807000;3;1,8;1830;5120;1,5;0;2;5;1830;0
658;605000;3;2,5;2220;6049;2;0;0;4;2220;0,
659;523000;3;2,5;2090;7640;1;0;0;3;1360;730,
660;368000;3;1,8;1600;6120;1,5;0;0;3;1600;0
661;472000;4;1,8;2010;8625;1;0;0;4;1340;670,
662;308000;2;1;830;4000;1;0;0;3;830;0,,
663;466000;4;2,5;2010;7226;2;0;0;3;2010;0,
664;353000;3;1;1050;5402;1,5;0;0;4;1050;0,
665;474000;4;2,5;2150;39449;1;0;0;3;1420;730,
666;277000;3;1;860;11900;1;0;0;4;860;0,,
667;789000;3;2,5;3100;20553;1;0;0;3;3100;0,
668;304000;3;1;1100;17334;1;0;0;3;1100;0,,
669;474000;3;1,5;1830;8000;1;0;0;4;1830;0,
670;300000;2;1,8;1250;34395;1;0;0;4;1250;0,
671;442000;3;2,5;1820;4883;2;0;0;3;1820;0,
672;438000;3;2;2090;42689;1,5;0;0;3;2090;0,
673;529000;3;3,5;2100;12384;2;0;0;3;2100;0,
674;512000;4;2,5;2310;14023;2;0;0;3;2310;0,
675;549000;4;2,3;2060;5649;1;0;0;5;1360;700,
676;1052000;4;2,3;4470;60373;2;0;0;3;4470;0,
677;396000;3;1;1660;7500;1;0;0;4;1060;600,,
678;1065000;5;4,5;3810;8019;2;0;0;3;3810;0,
679;522000;3;1,8;2110;10200;2;0;0;4;2110;0,
680;510000;2;2;2370;217800;1,5;0;0;3;1600;770,
681;471000;3;2,3;1970;3716;2;0;0;3;1970;0,
682;513000;4;2,5;2470;33305;2;0;0;3;2470;0,
683;365000;3;1;1480;7830;1;0;0;3;1480;0,,
684;518000;5;3;2257;10117;1;0;0;3;1363;894,,
685;290000;2;1;700;6000;1;0;0;4;700;0,,
686;412000;4;2;1630;9010;1;0;0;4;1050;580,,
687;847000;4;2,5;3430;10157;2;0;0;3;3430;0,
688;530000;5;1,8;2220;6000;1,5;0;0;3;1420;800
689;391000;3;1,8;1340;7473;1;0;0;4;1340;0,
690;352000;2;1;980;2130;1;0;0;4;860;120,,
691;600000;3;2,5;2580;13096;2;0;0;3;2580;0,
692;507000;4;2,5;2230;4541;2;0;0;3;2230;0,
693;601000;4;2;2290;11137;1;0;0;4;2290;0,,
694;335000;3;1;1260;8280;1;0;0;3;1260;0,,
695;462000;4;2,8;1680;11180;1;0;0;4;1680;0,
696;769000;4;3,3;3200;7081;2;0;0;3;3200;0,
697;812000;4;2,5;3320;7644;2;0;0;3;3320;0,
698;671000;4;2,5;3040;24123;2;0;0;3;3040;0,
699;558000;4;2,8;2270;7375;1;0;0;4;1290;980,
700;659000;3;2,5;2910;17172;2;0;0;3;2910;0,
701;578000;5;2,3;2510;9887;2;0;0;3;2510;0,
702;390000;2;1;1240;7200;1;0;0;3;1240;0,,
703;617000;3;2,8;2580;5200;2;0;0;3;2580;0,
704;597000;3;2,8;2470;3600;2;0;0;3;2470;0,
705;1283000;4;3,5;4910;9444;1,5;0;0;3;3110;1800
706;422000;3;2,5;1690;5025;2;0;0;3;1690;0,
707;552000;4;2,5;2240;12032;1;0;0;3;2240;0,
708;422000;3;2;1650;7352;1;0;0;3;1160;490,,
709;608000;4;2,5;2710;5880;2;0;0;3;2710;0,
710;338000;3;1,5;1260;10350;1;0;0;3;1260;0,
711;322000;3;1;1150;8100;1;0;0;3;1150;0,,
712;596000;4;2,8;2550;7636;1;0;0;3;1440;1110,
713;426000;3;1,8;1490;6930;1;0;0;4;1490;0,
714;444000;4;1,8;2020;7865;1;0;0;4;1010;1010,
715;388000;2;1;1320;4520;1;0;1;3;1320;0,,
716;313000;3;1;1230;10350;1;0;0;4;1230;0,,
717;475000;4;2,5;2070;7800;2;0;0;3;2070;0,
718;800000;4;1,8;2930;11562;1;0;3;3;1670;1260,
719;318000;3;1;1090;8520;1;0;0;3;1090;0,,
720;358000;3;1;1400;7066;1;0;0;3;1400;0,,
721;382000;4;2;1550;4815;1,5;0;0;3;1550;0,
722;304000;3;1;1220;13000;1;0;0;4;1220;0,,
723;491000;3;2,5;1870;7344;1;0;0;3;1470;400,
724;471000;3;2,3;2150;30476;2;0;0;3;2150;0,
725;328000;3;1;980;3090;1,5;0;0;3;980;0,
726;403000;3;1,5;1490;8475;1;0;0;4;1490;0,
727;333000;3;1,5;1120;7000;1;0;0;3;1120;0,
728;332000;3;2,3;1180;9630;2;0;0;3;1180;0,
729;748000;4;2,5;3240;20301;2;0;0;3;3240;0,
730;571000;4;2,5;2150;6807;2;0;0;4;2150;0,
731;530000;3;2,5;2240;10800;2;0;0;3;2240;0,
732;385000;3;2;1400;7384;1;0;0;3;1150;250,,
733;471000;3;2,3;1980;40887;1;0;0;4;1980;0,
734;283000;3;1;1330;20562;1,5;0;0;3;1330;0,
735;769000;4;2,5;3200;7535;2;0;0;3;3200;0,
736;405000;2;1;1490;6000;1;0;0;3;1090;400,,
737;1011000;5;4,3;3920;16258;2;0;0;3;2900;1020,
738;597000;5;1,8;2000;3750;2;0;0;4;2000;0,
739;594000;4;2,5;2680;9185;2;0;0;3;2680;0,
740;424000;4;2;1670;9987;1;0;0;3;1670;0,,
741;735000;4;3;3150;9130;2;0;0;3;3150;0,,
742;669000;4;3,3;2740;7266;2;0;0;3;2060;680,
743;448000;4;1,8;1890;8000;1;0;0;4;1250;640,
744;558000;7;3,5;2870;29699;1;0;0;3;1520;1350,
745;305000;3;1;1160;10384;1;0;0;4;1160;0,,
746;892000;4;1,8;3550;19865;2;0;0;3;3550;0,
747;597000;3;1,8;1790;6117;1;0;2;3;1350;440,
748;352000;3;1,8;1680;250470;1;0;0;4;1070;610,
749;1303000;3;2,5;4560;17622;2;0;0;4;3800;760,
750;460000;3;2,3;1590;7748;2;0;0;4;1590;0,
751;466000;3;1;1630;10304;1;0;0;5;1630;0,,
752;636000;3;2,5;2700;7434;2;0;0;3;2700;0,
753;418000;3;2,5;1700;7496;2;0;0;3;1700;0,
754;835000;4;3,3;3740;12080;1;0;0;3;2000;1740,
755;455000;4;3;1980;5352;2,5;0;0;3;1980;0,
756;310000;2;1;880;6345;1;0;0;3;880;0,,
757;354000;3;2;1400;6200;1;0;0;3;700;700,,
758;564000;4;2;2050;4000;1,5;0;0;5;1210;840,
759;831000;3;2,5;2360;4638;2;0;3;3;2360;0,
760;666000;4;2;2560;7798;1;0;0;4;1890;670,,
761;362000;3;1,5;1340;10224;1;0;0;4;1340;0,
762;358000;3;1;1060;5200;1;0;0;5;1060;0,,
763;311000;3;1,5;850;2500;1;0;0;3;850;0,
764;438000;4;1,8;1880;7303;1;0;0;3;1010;870,
765;320000;3;1;1230;12305;1;0;0;3;1230;0,,
766;489000;4;1,8;2290;10290;1;0;0;3;1340;950,
767;441000;3;1;1660;6582;1;0;0;5;1000;660,,
768;528000;3;2,5;1840;2875;2;0;0;4;1840;0,
769;634000;4;2,5;3020;17810;1;0;0;3;1600;1420,
770;373000;3;1,8;1410;6886;1;0;0;3;1410;0,
771;315000;3;1;1010;9514;1;0;0;3;1010;0,,
772;441000;3;1,8;1960;8136;1;0;0;3;980;980,
773;922000;5;3,8;3580;14275;2;0;0;3;3190;390,
774;506000;4;2,5;2240;7200;2;0;0;3;2240;0,
775;815000;4;2,5;3310;5404;2;0;0;3;3310;0,
776;405000;3;2,5;1232;1130;3;0;0;3;1232;0,
777;1080000;4;3,5;3930;5680;2;0;1;3;2820;1110,
778;430000;3;2,5;1720;3600;2;0;0;3;1720;0,
779;417000;3;2,3;1490;974;2;0;0;3;1220;270,
780;703000;3;2,5;3150;151588;2;0;0;3;3150;0,
781;1000000;4;2,5;3950;10856;3;0;0;3;3950;0,
782;705000;5;2,8;3030;10335;2;0;0;3;3030;0,
783;340000;2;1,5;1070;9643;1;0;0;3;1070;0,
784;628000;3;2,5;2320;36847;2;0;2;3;2320;0,
785;301000;1;1;700;5100;1;0;0;3;700;0,,
786;643000;3;2,5;2720;6439;2;0;0;3;2720;0,
787;516000;3;2,5;1800;5761;2;0;0;4;1800;0,
788;509000;3;1,8;1560;4049;1,5;0;2;3;1000;560
789;483000;3;2;1760;11410;1;0;0;5;1060;700,,
790;767000;4;3,3;3120;5000;2;0;0;3;2370;750,
791;745000;2;1;2020;7200;1;0;3;4;1700;320,,
792;352000;3;2;1450;2400;1,5;0;0;3;1450;0,
793;447000;4;2,3;1860;7000;1;0;0;3;1120;740,
794;515000;4;2,3;2270;7800;1;0;0;3;1290;980,
795;368000;3;2,5;1480;15639;2;0;0;3;1480;0,
796;470000;5;1;1460;6032;2;0;0;4;1460;0,,
797;474000;4;3,5;1850;6519;2;0;0;3;1130;720,
798;522000;3;2,5;2170;5000;2;0;0;3;2170;0,
799;417000;3;1,8;1726;197326;2;0;0;4;1726;0,
800;356000;3;1,8;1180;10541;1;0;0;4;940;240,
801;372000;4;1,5;1370;9957;1;0;0;3;900;470,
802;797000;3;2,5;2670;13218;1;0;0;4;2670;0,
803;347000;3;1;1260;6826;1;0;0;3;720;540,,
804;445000;4;1;1980;7991;1,5;0;0;3;1980;0,
805;491000;3;2;2050;3933;1;0;0;3;1180;870,,
806;656000;5;2,8;2830;5310;2;0;0;3;2830;0,
807;340000;2;1;910;3600;1;0;0;4;910;0,,
808;545000;4;2,5;2440;4000;2;0;0;3;2440;0,
809;559000;3;2;2180;5440;1;0;0;5;1100;1080,,
810;515000;3;2;1900;6660;1;0;0;5;950;950,,
811;448000;3;2,3;1520;1221;3;0;0;3;1520;0,
812;759000;3;2;2220;6641;1;0;2;4;1220;1000,,
813;743000;4;2,8;3280;24440;2;0;0;3;3280;0,
814;666000;3;2,5;2740;83199;2;0;4;3;2740;0,
815;316000;2;1;830;6017;1;0;0;4;830;0,,
816;340000;2;1;1010;5200;1;0;0;3;1010;0,,
817;474000;3;2,3;2060;38377;1;0;0;4;1560;500,
818;466000;3;2,3;1990;7340;2;0;0;3;1990;0,
819;614000;4;2,5;2280;7568;2;0;0;4;2280;0,
820;448000;3;2,5;1870;5874;2;0;0;3;1870;0,
821;509000;3;2,3;1720;4000;1,5;0;0;4;1450;270
822;309000;2;1;870;6150;1;0;0;3;870;0,,
823;337000;3;2;1020;1204;2;0;0;3;720;300,,
824;328000;3;1,5;1260;3135;1,5;0;0;3;1260;0
825;564000;3;2,5;2370;7875;2;0;0;3;2370;0,
826;299000;3;1;1000;18513;1;0;0;3;1000;0,,
827;354000;3;1,5;1100;1751;2;0;0;3;940;160,
828;387000;3;2,3;1440;7673;1;0;0;3;940;500,
829;723000;4;2,5;3120;14300;2;0;0;3;3120;0,
830;595000;2;2;2260;9604;1;0;0;3;2260;0,,
831;629000;4;2,5;2790;7956;2;0;0;3;2790;0,
832;352000;1;1;1140;6700;1,5;0;0;3;1140;0,
833;431000;3;2,3;1290;2500;2;0;0;4;1290;0,
834;423000;5;1,8;1730;5200;1;0;0;4;1050;680,
835;745000;4;2,5;3160;11380;2;0;0;3;3160;0,
836;523000;4;2,5;2340;8990;2;0;0;3;2340;0,
837;352000;3;1,5;1170;4950;1;0;0;4;1170;0,
838;376000;2;1;1160;5000;1;0;0;4;1160;0,,
839;551000;3;3;1970;24318;1;0;0;3;1970;0,,
840;2135000;5;4,3;6490;10862;2;0;3;4;3940;2550,
841;395000;3;2,3;1410;1377;2;0;0;3;1290;120,
842;543000;4;2,5;2430;5000;2;0;0;3;2430;0,
843;881000;5;1,5;3360;5402;2;0;0;3;3360;0,
844;415000;3;2,5;1480;1663;2;0;0;3;1180;300,
845;780000;5;2,5;3200;6455;2;0;0;3;3200;0,
846;504000;3;2,5;2134;1984;2,5;0;0;3;2134;0
847;506000;3;3,3;1860;1787;3;0;0;3;1860;0,
848;1534000;4;3;5520;8313;2;0;3;3;3570;1950,,
849;368000;2;2,5;1310;1500;2;0;0;3;1160;150,
850;423000;3;2;1700;4250;1;0;0;3;890;810,,
851;587000;3;2,5;2480;8342;2;0;0;3;2480;0,
852;573000;5;2,5;1970;8605;2;0;0;4;1970;0,
853;496000;4;2,5;2060;7475;1;0;0;3;1440;620,
854;556000;3;2,5;2130;3500;1;0;0;4;1210;920,
855;534000;3;2,3;1410;14110;1;0;2;3;1170;240,
856;332000;2;2;1360;4688;1;0;0;3;780;580,,
857;391000;3;2;1940;55756;1;0;0;5;1940;0,,
858;551000;2;2,3;1610;2040;2;0;0;4;1610;0,
859;672000;2;2;1420;9191;1,5;0;2;5;1420;0,
860;467000;4;2,5;1700;7280;2;0;0;4;1700;0,
861;369000;2;1;1490;3825;1;0;0;3;860;630,,
862;630000;3;2,5;2680;7757;2;0;0;3;2680;0,
863;1118000;4;2,5;3190;8684;1;0;3;5;1680;1510,
864;637000;5;1,5;2120;7700;1,5;0;0;5;2120;0
865;425000;4;2;1690;3250;1,5;0;0;3;1550;140,
866;434000;4;2,5;1830;8601;2;0;0;3;1830;0,
867;437000;2;1,5;1010;1968;1,5;0;0;5;1010;0
868;506000;4;2,8;2070;9300;1;0;0;5;1120;950,
869;408000;3;1,5;1710;4500;1,5;0;0;3;1410;300
870;415000;4;1;1660;4690;1,5;0;0;3;1260;400,
871;436000;4;1,8;2080;13629;1;0;0;4;1040;1040,
872;356000;3;2,5;1270;9675;2;0;0;3;1270;0,
873;298000;3;1;1080;21043;1;0;0;3;1080;0,,
874;571000;3;2;1610;5100;1,5;0;0;5;1610;0,
875;349000;2;1;1120;9912;1;0;0;4;1120;0,,
876;558000;4;2,8;2500;5257;2;0;0;3;2500;0,
877;298000;3;1;970;7275;1;0;0;4;970;0,,
878;873000;5;2;3370;5000;1,5;0;0;4;2140;1230,
879;344000;3;1;1290;189486;1;0;0;4;1290;0,,
880;553000;4;3,5;3370;435600;2;0;3;3;3370;0,
881;870000;4;3,5;3410;10769;2;0;0;3;3410;0,
882;551000;4;2,5;2490;8290;2;0;0;3;2490;0,
883;313000;2;1;770;4000;1;0;0;5;770;0,,
884;402000;1;1,5;810;3211;2;0;0;4;810;0,
885;707000;4;2,5;3060;10043;1;0;0;4;1700;1360,
886;459000;3;2,5;1690;1613;2;0;0;3;1150;540,
887;464000;3;1,8;1890;3825;1;0;0;3;1290;600,
888;388000;2;2;1470;3128;2;0;0;3;1470;0,,
889;344000;2;1;1060;7193;1;0;0;3;1060;0,,
890;739000;4;2,5;3480;59242;2;0;0;3;3480;0,
891;637000;4;2,8;2730;3560;1,5;0;0;3;1550;1180
892;459000;3;2,3;1580;7941;2;0;0;4;1580;0,
893;603000;3;2,8;2170;7900;1;0;0;4;1380;790,
894;340000;2;1;930;4743;1;0;0;4;930;0,,
895;360000;4;2;1580;7800;2;0;0;2;1580;0,,
896;793000;5;1,8;3290;11900;1,5;0;0;3;3290;0
897;541000;4;2,3;2110;10698;2;0;0;4;2110;0,
898;422000;3;2,5;1670;3565;2;0;0;3;1670;0,
899;517000;3;2,3;2030;7350;1;0;0;4;1190;840,
900;385000;3;1;1500;4100;1,5;0;0;3;1370;130,
901;422000;3;2,3;1450;1445;2;0;0;3;980;470,
902;370000;4;1,5;1310;8250;1;0;0;3;1060;250,
903;1067000;5;3,3;4180;49222;2;0;0;4;2880;1300,
